order_id,product,quantity_ordered,price_each,order_date,month,total_sales,total_quantity_sold_all_months,quantity_sold_that_month,quantity_sold_last_month,product_encoded
175660,ThinkPad Laptop,1,999.99,2019-03-01 09:01:00,March,999.99,4054,338,267,14
162771,Google Phone,1,600.0,2019-03-01 09:08:00,March,600.0,5440,456,375,9
170936,AA Batteries (4-pack),1,3.84,2019-03-01 09:09:00,March,3.84,27148,2176,1699,4
174241,USB-C Charging Cable,1,11.95,2019-03-01 09:10:00,March,11.95,23555,1907,1623,15
168245,34in Ultrawide Monitor,1,379.99,2019-03-01 09:10:00,March,379.99,6076,511,409,3
170423,Bose SoundSport Headphones,1,99.99,2019-03-01 09:10:00,March,99.99,13236,1180,829,7
174241,Google Phone,1,600.0,2019-03-01 09:10:00,March,600.0,5440,456,375,9
175607,Apple Airpods Headphones,1,150.0,2019-03-01 09:13:00,March,150.0,15383,1300,990,6
165487,USB-C Charging Cable,1,11.95,2019-03-01 09:15:00,March,11.95,23555,1907,1623,15
165117,AAA Batteries (4-pack),1,2.99,2019-03-01 09:15:00,March,2.99,30487,2418,1930,5
169251,USB-C Charging Cable,1,11.95,2019-03-01 09:18:00,March,11.95,23555,1907,1623,15
162288,20in Monitor,1,109.99,2019-03-01 09:19:00,March,109.99,4058,319,244,0
168318,Lightning Charging Cable,1,14.95,2019-03-01 09:20:00,March,14.95,22841,1846,1447,12
165151,AA Batteries (4-pack),2,3.84,2019-03-01 09:21:00,March,7.68,27148,2176,1699,4
164614,AA Batteries (4-pack),1,3.84,2019-03-01 09:23:00,March,3.84,27148,2176,1699,4
163606,USB-C Charging Cable,1,11.95,2019-03-01 09:24:00,March,11.95,23555,1907,1623,15
163606,Google Phone,1,600.0,2019-03-01 09:24:00,March,600.0,5440,456,375,9
172338,Bose SoundSport Headphones,1,99.99,2019-03-01 09:26:00,March,99.99,13236,1180,829,7
166661,AA Batteries (4-pack),1,3.84,2019-03-01 09:32:00,March,3.84,27148,2176,1699,4
176094,27in FHD Monitor,1,149.99,2019-03-01 09:34:00,March,149.99,7429,606,467,2
174534,Wired Headphones,1,11.99,2019-03-01 09:37:00,March,11.99,20201,1634,1257,17
171981,Lightning Charging Cable,1,14.95,2019-03-01 09:37:00,March,14.95,22841,1846,1447,12
176476,USB-C Charging Cable,1,11.95,2019-03-01 09:39:00,March,11.95,23555,1907,1623,15
175043,Apple Airpods Headphones,1,150.0,2019-03-01 09:43:00,March,150.0,15383,1300,990,6
174356,Wired Headphones,1,11.99,2019-03-01 09:45:00,March,11.99,20201,1634,1257,17
164446,Wired Headphones,1,11.99,2019-03-01 09:51:00,March,11.99,20201,1634,1257,17
163589,AA Batteries (4-pack),1,3.84,2019-03-01 09:54:00,March,3.84,27148,2176,1699,4
165401,AA Batteries (4-pack),1,3.84,2019-03-01 09:55:00,March,3.84,27148,2176,1699,4
175314,USB-C Charging Cable,1,11.95,2019-03-01 09:56:00,March,11.95,23555,1907,1623,15
170776,USB-C Charging Cable,1,11.95,2019-03-01 09:58:00,March,11.95,23555,1907,1623,15
167714,Apple Airpods Headphones,1,150.0,2019-03-01 09:59:00,March,150.0,15383,1300,990,6
166604,USB-C Charging Cable,1,11.95,2019-03-01 10:01:00,March,11.95,23555,1907,1623,15
165752,ThinkPad Laptop,1,999.99,2019-03-01 10:13:00,March,999.99,4054,338,267,14
167355,Macbook Pro Laptop,1,1700.0,2019-03-01 10:14:00,March,1700.0,4645,371,272,13
164458,Lightning Charging Cable,1,14.95,2019-03-01 10:16:00,March,14.95,22841,1846,1447,12
162730,Wired Headphones,1,11.99,2019-03-01 10:17:00,March,11.99,20201,1634,1257,17
172186,27in 4K Gaming Monitor,1,389.99,2019-03-01 10:19:00,March,389.99,6134,473,415,1
163154,AA Batteries (4-pack),1,3.84,2019-03-01 10:20:00,March,3.84,27148,2176,1699,4
170570,AA Batteries (4-pack),2,3.84,2019-03-01 10:24:00,March,7.68,27148,2176,1699,4
165357,Wired Headphones,1,11.99,2019-03-01 10:24:00,March,11.99,20201,1634,1257,17
171186,ThinkPad Laptop,1,999.99,2019-03-01 10:25:00,March,999.99,4054,338,267,14
167297,Wired Headphones,1,11.99,2019-03-01 10:25:00,March,11.99,20201,1634,1257,17
168967,USB-C Charging Cable,1,11.95,2019-03-01 10:26:00,March,11.95,23555,1907,1623,15
163707,Google Phone,1,600.0,2019-03-01 10:26:00,March,600.0,5440,456,375,9
171142,USB-C Charging Cable,2,11.95,2019-03-01 10:34:00,March,23.9,23555,1907,1623,15
174433,Apple Airpods Headphones,1,150.0,2019-03-01 10:34:00,March,150.0,15383,1300,990,6
168085,USB-C Charging Cable,1,11.95,2019-03-01 10:35:00,March,11.95,23555,1907,1623,15
165501,USB-C Charging Cable,1,11.95,2019-03-01 10:35:00,March,11.95,23555,1907,1623,15
166782,Wired Headphones,1,11.99,2019-03-01 10:40:00,March,11.99,20201,1634,1257,17
173120,27in 4K Gaming Monitor,1,389.99,2019-03-01 10:41:00,March,389.99,6134,473,415,1
165856,AAA Batteries (4-pack),2,2.99,2019-03-01 10:43:00,March,5.98,30487,2418,1930,5
166174,Apple Airpods Headphones,1,150.0,2019-03-01 10:44:00,March,150.0,15383,1300,990,6
163116,Google Phone,1,600.0,2019-03-01 10:46:00,March,600.0,5440,456,375,9
168585,AAA Batteries (4-pack),2,2.99,2019-03-01 10:51:00,March,5.98,30487,2418,1930,5
172812,Google Phone,1,600.0,2019-03-01 10:53:00,March,600.0,5440,456,375,9
173676,AAA Batteries (4-pack),1,2.99,2019-03-01 10:56:00,March,2.99,30487,2418,1930,5
166191,USB-C Charging Cable,2,11.95,2019-03-01 11:00:00,March,23.9,23555,1907,1623,15
174395,Bose SoundSport Headphones,1,99.99,2019-03-01 11:01:00,March,99.99,13236,1180,829,7
168140,Macbook Pro Laptop,1,1700.0,2019-03-01 11:04:00,March,1700.0,4645,371,272,13
166225,34in Ultrawide Monitor,1,379.99,2019-03-01 11:05:00,March,379.99,6076,511,409,3
172575,Wired Headphones,1,11.99,2019-03-01 11:05:00,March,11.99,20201,1634,1257,17
172293,USB-C Charging Cable,1,11.95,2019-03-01 11:05:00,March,11.95,23555,1907,1623,15
167815,USB-C Charging Cable,1,11.95,2019-03-01 11:05:00,March,11.95,23555,1907,1623,15
172293,Google Phone,1,600.0,2019-03-01 11:05:00,March,600.0,5440,456,375,9
172840,Lightning Charging Cable,1,14.95,2019-03-01 11:06:00,March,14.95,22841,1846,1447,12
169501,Lightning Charging Cable,1,14.95,2019-03-01 11:10:00,March,14.95,22841,1846,1447,12
167203,27in 4K Gaming Monitor,1,389.99,2019-03-01 11:12:00,March,389.99,6134,473,415,1
172980,Lightning Charging Cable,1,14.95,2019-03-01 11:14:00,March,14.95,22841,1846,1447,12
170925,Lightning Charging Cable,1,14.95,2019-03-01 11:15:00,March,14.95,22841,1846,1447,12
173429,USB-C Charging Cable,1,11.95,2019-03-01 11:22:00,March,11.95,23555,1907,1623,15
168098,USB-C Charging Cable,1,11.95,2019-03-01 11:25:00,March,11.95,23555,1907,1623,15
168701,ThinkPad Laptop,1,999.99,2019-03-01 11:25:00,March,999.99,4054,338,267,14
175733,Lightning Charging Cable,1,14.95,2019-03-01 11:26:00,March,14.95,22841,1846,1447,12
162741,Vareebadd Phone,1,400.0,2019-03-01 11:32:00,March,400.0,2023,170,124,16
165590,Wired Headphones,1,11.99,2019-03-01 11:32:00,March,11.99,20201,1634,1257,17
174147,Lightning Charging Cable,1,14.95,2019-03-01 11:32:00,March,14.95,22841,1846,1447,12
162741,USB-C Charging Cable,1,11.95,2019-03-01 11:32:00,March,11.95,23555,1907,1623,15
175235,AA Batteries (4-pack),1,3.84,2019-03-01 11:32:00,March,3.84,27148,2176,1699,4
172471,Wired Headphones,1,11.99,2019-03-01 11:35:00,March,11.99,20201,1634,1257,17
162624,USB-C Charging Cable,1,11.95,2019-03-01 11:42:00,March,11.95,23555,1907,1623,15
167156,AAA Batteries (4-pack),2,2.99,2019-03-01 11:44:00,March,5.98,30487,2418,1930,5
170480,Apple Airpods Headphones,1,150.0,2019-03-01 11:45:00,March,150.0,15383,1300,990,6
172763,USB-C Charging Cable,1,11.95,2019-03-01 11:52:00,March,11.95,23555,1907,1623,15
171149,34in Ultrawide Monitor,1,379.99,2019-03-01 11:52:00,March,379.99,6076,511,409,3
176320,Lightning Charging Cable,1,14.95,2019-03-01 11:57:00,March,14.95,22841,1846,1447,12
170051,Bose SoundSport Headphones,1,99.99,2019-03-01 11:57:00,March,99.99,13236,1180,829,7
176320,iPhone,1,700.0,2019-03-01 11:57:00,March,700.0,6732,529,433,18
163770,AA Batteries (4-pack),2,3.84,2019-03-01 12:00:00,March,7.68,27148,2176,1699,4
171894,AAA Batteries (4-pack),3,2.99,2019-03-01 12:01:00,March,8.97,30487,2418,1930,5
167251,AA Batteries (4-pack),1,3.84,2019-03-01 12:06:00,March,3.84,27148,2176,1699,4
164600,Lightning Charging Cable,1,14.95,2019-03-01 12:07:00,March,14.95,22841,1846,1447,12
163178,AA Batteries (4-pack),1,3.84,2019-03-01 12:07:00,March,3.84,27148,2176,1699,4
162246,27in FHD Monitor,1,149.99,2019-03-01 12:12:00,March,149.99,7429,606,467,2
165778,Lightning Charging Cable,1,14.95,2019-03-01 12:14:00,March,14.95,22841,1846,1447,12
175678,AA Batteries (4-pack),1,3.84,2019-03-01 12:15:00,March,3.84,27148,2176,1699,4
173386,ThinkPad Laptop,1,999.99,2019-03-01 12:17:00,March,999.99,4054,338,267,14
165700,Lightning Charging Cable,1,14.95,2019-03-01 12:18:00,March,14.95,22841,1846,1447,12
170583,AA Batteries (4-pack),1,3.84,2019-03-01 12:19:00,March,3.84,27148,2176,1699,4
171797,Wired Headphones,1,11.99,2019-03-01 12:21:00,March,11.99,20201,1634,1257,17
173981,USB-C Charging Cable,1,11.95,2019-03-01 12:24:00,March,11.95,23555,1907,1623,15
165102,AAA Batteries (4-pack),1,2.99,2019-03-01 12:25:00,March,2.99,30487,2418,1930,5
168923,Flatscreen TV,1,300.0,2019-03-01 12:28:00,March,300.0,4724,352,305,8
168151,34in Ultrawide Monitor,1,379.99,2019-03-01 12:29:00,March,379.99,6076,511,409,3
172521,27in FHD Monitor,1,149.99,2019-03-01 12:30:00,March,149.99,7429,606,467,2
164784,USB-C Charging Cable,1,11.95,2019-03-01 12:30:00,March,11.95,23555,1907,1623,15
164579,27in FHD Monitor,1,149.99,2019-03-01 12:31:00,March,149.99,7429,606,467,2
171962,Apple Airpods Headphones,1,150.0,2019-03-01 12:35:00,March,150.0,15383,1300,990,6
168337,Lightning Charging Cable,1,14.95,2019-03-01 12:38:00,March,14.95,22841,1846,1447,12
174426,iPhone,1,700.0,2019-03-01 12:40:00,March,700.0,6732,529,433,18
175998,Lightning Charging Cable,1,14.95,2019-03-01 12:44:00,March,14.95,22841,1846,1447,12
175241,Lightning Charging Cable,1,14.95,2019-03-01 12:48:00,March,14.95,22841,1846,1447,12
175995,USB-C Charging Cable,2,11.95,2019-03-01 12:50:00,March,23.9,23555,1907,1623,15
165168,Apple Airpods Headphones,1,150.0,2019-03-01 12:51:00,March,150.0,15383,1300,990,6
171771,Bose SoundSport Headphones,1,99.99,2019-03-01 12:54:00,March,99.99,13236,1180,829,7
173934,Lightning Charging Cable,1,14.95,2019-03-01 12:55:00,March,14.95,22841,1846,1447,12
168091,Bose SoundSport Headphones,1,99.99,2019-03-01 12:55:00,March,99.99,13236,1180,829,7
162142,Vareebadd Phone,1,400.0,2019-03-01 12:57:00,March,400.0,2023,170,124,16
162142,AA Batteries (4-pack),1,3.84,2019-03-01 12:57:00,March,3.84,27148,2176,1699,4
167584,Lightning Charging Cable,1,14.95,2019-03-01 13:05:00,March,14.95,22841,1846,1447,12
164606,20in Monitor,1,109.99,2019-03-01 13:05:00,March,109.99,4058,319,244,0
163287,AAA Batteries (4-pack),1,2.99,2019-03-01 13:10:00,March,2.99,30487,2418,1930,5
175140,USB-C Charging Cable,1,11.95,2019-03-01 13:14:00,March,11.95,23555,1907,1623,15
176369,AA Batteries (4-pack),1,3.84,2019-03-01 13:17:00,March,3.84,27148,2176,1699,4
164618,Bose SoundSport Headphones,1,99.99,2019-03-01 13:18:00,March,99.99,13236,1180,829,7
170571,Apple Airpods Headphones,1,150.0,2019-03-01 13:20:00,March,150.0,15383,1300,990,6
164539,iPhone,1,700.0,2019-03-01 13:21:00,March,700.0,6732,529,433,18
170930,Apple Airpods Headphones,1,150.0,2019-03-01 13:21:00,March,150.0,15383,1300,990,6
166013,Bose SoundSport Headphones,1,99.99,2019-03-01 13:24:00,March,99.99,13236,1180,829,7
164226,AAA Batteries (4-pack),1,2.99,2019-03-01 13:25:00,March,2.99,30487,2418,1930,5
166277,Wired Headphones,1,11.99,2019-03-01 13:26:00,March,11.99,20201,1634,1257,17
168539,AA Batteries (4-pack),1,3.84,2019-03-01 13:27:00,March,3.84,27148,2176,1699,4
168704,Google Phone,1,600.0,2019-03-01 13:27:00,March,600.0,5440,456,375,9
169720,Lightning Charging Cable,1,14.95,2019-03-01 13:33:00,March,14.95,22841,1846,1447,12
169720,iPhone,1,700.0,2019-03-01 13:33:00,March,700.0,6732,529,433,18
173069,27in FHD Monitor,1,149.99,2019-03-01 13:34:00,March,149.99,7429,606,467,2
175226,AAA Batteries (4-pack),1,2.99,2019-03-01 13:44:00,March,2.99,30487,2418,1930,5
176367,Bose SoundSport Headphones,1,99.99,2019-03-01 13:48:00,March,99.99,13236,1180,829,7
166499,AAA Batteries (4-pack),1,2.99,2019-03-01 13:50:00,March,2.99,30487,2418,1930,5
175449,Bose SoundSport Headphones,1,99.99,2019-03-01 13:54:00,March,99.99,13236,1180,829,7
168951,27in FHD Monitor,1,149.99,2019-03-01 13:56:00,March,149.99,7429,606,467,2
164669,AAA Batteries (4-pack),2,2.99,2019-03-01 13:56:00,March,5.98,30487,2418,1930,5
173564,AAA Batteries (4-pack),1,2.99,2019-03-01 14:00:00,March,2.99,30487,2418,1930,5
168007,Lightning Charging Cable,1,14.95,2019-03-01 14:03:00,March,14.95,22841,1846,1447,12
163699,20in Monitor,1,109.99,2019-03-01 14:04:00,March,109.99,4058,319,244,0
168215,USB-C Charging Cable,1,11.95,2019-03-01 14:04:00,March,11.95,23555,1907,1623,15
168215,AA Batteries (4-pack),1,3.84,2019-03-01 14:04:00,March,3.84,27148,2176,1699,4
164401,iPhone,1,700.0,2019-03-01 14:04:00,March,700.0,6732,529,433,18
166793,Lightning Charging Cable,1,14.95,2019-03-01 14:08:00,March,14.95,22841,1846,1447,12
173126,USB-C Charging Cable,1,11.95,2019-03-01 14:10:00,March,11.95,23555,1907,1623,15
170172,Bose SoundSport Headphones,1,99.99,2019-03-01 14:12:00,March,99.99,13236,1180,829,7
167286,ThinkPad Laptop,1,999.99,2019-03-01 14:14:00,March,999.99,4054,338,267,14
173778,AA Batteries (4-pack),3,3.84,2019-03-01 14:24:00,March,11.52,27148,2176,1699,4
164561,34in Ultrawide Monitor,1,379.99,2019-03-01 14:25:00,March,379.99,6076,511,409,3
175969,iPhone,1,700.0,2019-03-01 14:30:00,March,700.0,6732,529,433,18
163855,Wired Headphones,1,11.99,2019-03-01 14:35:00,March,11.99,20201,1634,1257,17
164481,AAA Batteries (4-pack),1,2.99,2019-03-01 14:36:00,March,2.99,30487,2418,1930,5
162398,AA Batteries (4-pack),3,3.84,2019-03-01 14:36:00,March,11.52,27148,2176,1699,4
166596,Bose SoundSport Headphones,1,99.99,2019-03-01 14:36:00,March,99.99,13236,1180,829,7
163332,USB-C Charging Cable,1,11.95,2019-03-01 14:37:00,March,11.95,23555,1907,1623,15
176478,Apple Airpods Headphones,1,150.0,2019-03-01 14:37:00,March,150.0,15383,1300,990,6
163280,USB-C Charging Cable,1,11.95,2019-03-01 14:46:00,March,11.95,23555,1907,1623,15
173481,Google Phone,1,600.0,2019-03-01 14:50:00,March,600.0,5440,456,375,9
168305,AAA Batteries (4-pack),1,2.99,2019-03-01 14:54:00,March,2.99,30487,2418,1930,5
174378,USB-C Charging Cable,1,11.95,2019-03-01 14:55:00,March,11.95,23555,1907,1623,15
168081,USB-C Charging Cable,1,11.95,2019-03-01 14:55:00,March,11.95,23555,1907,1623,15
175187,AAA Batteries (4-pack),2,2.99,2019-03-01 14:57:00,March,5.98,30487,2418,1930,5
169264,Google Phone,1,600.0,2019-03-01 15:00:00,March,600.0,5440,456,375,9
163851,Wired Headphones,1,11.99,2019-03-01 15:05:00,March,11.99,20201,1634,1257,17
166143,Flatscreen TV,2,300.0,2019-03-01 15:07:00,March,600.0,4724,352,305,8
169653,Flatscreen TV,1,300.0,2019-03-01 15:13:00,March,300.0,4724,352,305,8
175895,Wired Headphones,1,11.99,2019-03-01 15:14:00,March,11.99,20201,1634,1257,17
175889,Lightning Charging Cable,1,14.95,2019-03-01 15:14:00,March,14.95,22841,1846,1447,12
171429,AA Batteries (4-pack),2,3.84,2019-03-01 15:18:00,March,7.68,27148,2176,1699,4
163147,AAA Batteries (4-pack),1,2.99,2019-03-01 15:19:00,March,2.99,30487,2418,1930,5
165704,Wired Headphones,1,11.99,2019-03-01 15:20:00,March,11.99,20201,1634,1257,17
174815,Macbook Pro Laptop,1,1700.0,2019-03-01 15:25:00,March,1700.0,4645,371,272,13
170421,USB-C Charging Cable,1,11.95,2019-03-01 15:25:00,March,11.95,23555,1907,1623,15
163715,AAA Batteries (4-pack),2,2.99,2019-03-01 15:26:00,March,5.98,30487,2418,1930,5
162197,Macbook Pro Laptop,1,1700.0,2019-03-01 15:30:00,March,1700.0,4645,371,272,13
173112,ThinkPad Laptop,1,999.99,2019-03-01 15:31:00,March,999.99,4054,338,267,14
174734,Bose SoundSport Headphones,1,99.99,2019-03-01 15:31:00,March,99.99,13236,1180,829,7
168865,34in Ultrawide Monitor,1,379.99,2019-03-01 15:33:00,March,379.99,6076,511,409,3
170992,Apple Airpods Headphones,1,150.0,2019-03-01 15:39:00,March,150.0,15383,1300,990,6
168710,Bose SoundSport Headphones,1,99.99,2019-03-01 15:39:00,March,99.99,13236,1180,829,7
173335,AA Batteries (4-pack),1,3.84,2019-03-01 15:43:00,March,3.84,27148,2176,1699,4
166843,AA Batteries (4-pack),1,3.84,2019-03-01 15:43:00,March,3.84,27148,2176,1699,4
166931,USB-C Charging Cable,1,11.95,2019-03-01 15:44:00,March,11.95,23555,1907,1623,15
163356,Apple Airpods Headphones,1,150.0,2019-03-01 15:52:00,March,150.0,15383,1300,990,6
169267,Lightning Charging Cable,1,14.95,2019-03-01 15:55:00,March,14.95,22841,1846,1447,12
175250,USB-C Charging Cable,1,11.95,2019-03-01 15:57:00,March,11.95,23555,1907,1623,15
164253,Apple Airpods Headphones,1,150.0,2019-03-01 16:01:00,March,150.0,15383,1300,990,6
172757,AAA Batteries (4-pack),3,2.99,2019-03-01 16:04:00,March,8.97,30487,2418,1930,5
162164,AA Batteries (4-pack),1,3.84,2019-03-01 16:05:00,March,3.84,27148,2176,1699,4
168254,20in Monitor,1,109.99,2019-03-01 16:09:00,March,109.99,4058,319,244,0
175402,USB-C Charging Cable,1,11.95,2019-03-01 16:11:00,March,11.95,23555,1907,1623,15
169740,USB-C Charging Cable,1,11.95,2019-03-01 16:15:00,March,11.95,23555,1907,1623,15
175839,Flatscreen TV,1,300.0,2019-03-01 16:16:00,March,300.0,4724,352,305,8
172538,Bose SoundSport Headphones,1,99.99,2019-03-01 16:18:00,March,99.99,13236,1180,829,7
168326,Bose SoundSport Headphones,1,99.99,2019-03-01 16:19:00,March,99.99,13236,1180,829,7
174595,Lightning Charging Cable,2,14.95,2019-03-01 16:22:00,March,29.9,22841,1846,1447,12
170328,27in FHD Monitor,1,149.99,2019-03-01 16:26:00,March,149.99,7429,606,467,2
166333,AA Batteries (4-pack),1,3.84,2019-03-01 16:27:00,March,3.84,27148,2176,1699,4
170302,AA Batteries (4-pack),1,3.84,2019-03-01 16:31:00,March,3.84,27148,2176,1699,4
166631,Bose SoundSport Headphones,1,99.99,2019-03-01 16:33:00,March,99.99,13236,1180,829,7
171316,AA Batteries (4-pack),2,3.84,2019-03-01 16:35:00,March,7.68,27148,2176,1699,4
167482,USB-C Charging Cable,1,11.95,2019-03-01 16:36:00,March,11.95,23555,1907,1623,15
176547,Wired Headphones,2,11.99,2019-03-01 16:39:00,March,23.98,20201,1634,1257,17
166768,Google Phone,1,600.0,2019-03-01 16:40:00,March,600.0,5440,456,375,9
165592,Flatscreen TV,1,300.0,2019-03-01 16:40:00,March,300.0,4724,352,305,8
172894,USB-C Charging Cable,1,11.95,2019-03-01 16:45:00,March,11.95,23555,1907,1623,15
171624,Wired Headphones,1,11.99,2019-03-01 16:46:00,March,11.99,20201,1634,1257,17
175070,Bose SoundSport Headphones,1,99.99,2019-03-01 16:47:00,March,99.99,13236,1180,829,7
175107,Macbook Pro Laptop,1,1700.0,2019-03-01 16:47:00,March,1700.0,4645,371,272,13
170274,AAA Batteries (4-pack),3,2.99,2019-03-01 16:48:00,March,8.97,30487,2418,1930,5
174528,27in FHD Monitor,1,149.99,2019-03-01 16:53:00,March,149.99,7429,606,467,2
176504,27in FHD Monitor,1,149.99,2019-03-01 16:58:00,March,149.99,7429,606,467,2
164306,Apple Airpods Headphones,1,150.0,2019-03-01 17:02:00,March,150.0,15383,1300,990,6
167144,AAA Batteries (4-pack),1,2.99,2019-03-01 17:07:00,March,2.99,30487,2418,1930,5
169281,AAA Batteries (4-pack),1,2.99,2019-03-01 17:14:00,March,2.99,30487,2418,1930,5
165845,AA Batteries (4-pack),1,3.84,2019-03-01 17:17:00,March,3.84,27148,2176,1699,4
175451,USB-C Charging Cable,1,11.95,2019-03-01 17:17:00,March,11.95,23555,1907,1623,15
172827,USB-C Charging Cable,1,11.95,2019-03-01 17:17:00,March,11.95,23555,1907,1623,15
163095,LG Washing Machine,1,600.0,2019-03-01 17:20:00,March,600.0,649,62,39,11
163429,Apple Airpods Headphones,1,150.0,2019-03-01 17:20:00,March,150.0,15383,1300,990,6
166421,Macbook Pro Laptop,1,1700.0,2019-03-01 17:23:00,March,1700.0,4645,371,272,13
