order_id,product,quantity_ordered,price_each,order_date,month,total_sales,total_quantity_sold_all_months,quantity_sold_that_month,quantity_sold_last_month,product_encoded
252405,ThinkPad Laptop,1,999.99,2019-09-01 08:11:00,September,999.99,4054,240,269,14
257725,Apple Airpods Headphones,1,150.0,2019-09-01 08:38:00,September,150.0,15383,950,988,6
249922,Vareebadd Phone,1,400.0,2019-09-01 08:39:00,September,400.0,2023,120,138,16
248360,Bose SoundSport Headphones,2,99.99,2019-09-01 08:46:00,September,199.98,13236,809,860,7
254068,AAA Batteries (4-pack),1,2.99,2019-09-01 08:58:00,September,2.99,30487,1890,1989,5
258159,34in Ultrawide Monitor,1,379.99,2019-09-01 09:07:00,September,379.99,6076,371,372,3
253543,34in Ultrawide Monitor,1,379.99,2019-09-01 09:07:00,September,379.99,6076,371,372,3
251448,Bose SoundSport Headphones,1,99.99,2019-09-01 09:08:00,September,99.99,13236,809,860,7
259110,AA Batteries (4-pack),1,3.84,2019-09-01 09:08:00,September,3.84,27148,1719,1800,4
250252,AAA Batteries (4-pack),2,2.99,2019-09-01 09:11:00,September,5.98,30487,1890,1989,5
249096,Google Phone,1,600.0,2019-09-01 09:12:00,September,600.0,5440,336,357,9
258983,AAA Batteries (4-pack),1,2.99,2019-09-01 09:14:00,September,2.99,30487,1890,1989,5
255184,27in 4K Gaming Monitor,1,389.99,2019-09-01 09:15:00,September,389.99,6134,375,433,1
248607,AA Batteries (4-pack),1,3.84,2019-09-01 09:23:00,September,3.84,27148,1719,1800,4
250279,AAA Batteries (4-pack),3,2.99,2019-09-01 09:28:00,September,8.97,30487,1890,1989,5
256959,USB-C Charging Cable,1,11.95,2019-09-01 09:31:00,September,11.95,23555,1566,1432,15
256602,Apple Airpods Headphones,1,150.0,2019-09-01 09:50:00,September,150.0,15383,950,988,6
249747,ThinkPad Laptop,1,999.99,2019-09-01 09:56:00,September,999.99,4054,240,269,14
250309,Apple Airpods Headphones,1,150.0,2019-09-01 09:59:00,September,150.0,15383,950,988,6
257166,Bose SoundSport Headphones,1,99.99,2019-09-01 10:00:00,September,99.99,13236,809,860,7
258091,iPhone,1,700.0,2019-09-01 10:03:00,September,700.0,6732,385,424,18
257077,Wired Headphones,1,11.99,2019-09-01 10:04:00,September,11.99,20201,1272,1261,17
249370,USB-C Charging Cable,1,11.95,2019-09-01 10:09:00,September,11.95,23555,1566,1432,15
248361,Wired Headphones,1,11.99,2019-09-01 10:09:00,September,11.99,20201,1272,1261,17
251406,ThinkPad Laptop,1,999.99,2019-09-01 10:10:00,September,999.99,4054,240,269,14
252624,USB-C Charging Cable,1,11.95,2019-09-01 10:14:00,September,11.95,23555,1566,1432,15
255883,27in FHD Monitor,1,149.99,2019-09-01 10:17:00,September,149.99,7429,474,483,2
254667,Lightning Charging Cable,1,14.95,2019-09-01 10:19:00,September,14.95,22841,1408,1417,12
250331,USB-C Charging Cable,1,11.95,2019-09-01 10:20:00,September,11.95,23555,1566,1432,15
250077,Apple Airpods Headphones,1,150.0,2019-09-01 10:24:00,September,150.0,15383,950,988,6
259029,AAA Batteries (4-pack),1,2.99,2019-09-01 10:27:00,September,2.99,30487,1890,1989,5
258129,USB-C Charging Cable,1,11.95,2019-09-01 10:28:00,September,11.95,23555,1566,1432,15
257146,AA Batteries (4-pack),1,3.84,2019-09-01 10:39:00,September,3.84,27148,1719,1800,4
259222,Bose SoundSport Headphones,1,99.99,2019-09-01 10:44:00,September,99.99,13236,809,860,7
253453,Bose SoundSport Headphones,1,99.99,2019-09-01 10:48:00,September,99.99,13236,809,860,7
248622,27in FHD Monitor,1,149.99,2019-09-01 10:58:00,September,149.99,7429,474,483,2
248442,Wired Headphones,1,11.99,2019-09-01 10:58:00,September,11.99,20201,1272,1261,17
256986,AA Batteries (4-pack),1,3.84,2019-09-01 11:01:00,September,3.84,27148,1719,1800,4
250244,Apple Airpods Headphones,1,150.0,2019-09-01 11:04:00,September,150.0,15383,950,988,6
251894,Lightning Charging Cable,1,14.95,2019-09-01 11:04:00,September,14.95,22841,1408,1417,12
250244,iPhone,1,700.0,2019-09-01 11:04:00,September,700.0,6732,385,424,18
250547,Lightning Charging Cable,1,14.95,2019-09-01 11:08:00,September,14.95,22841,1408,1417,12
251855,Lightning Charging Cable,1,14.95,2019-09-01 11:10:00,September,14.95,22841,1408,1417,12
248272,ThinkPad Laptop,1,999.99,2019-09-01 11:11:00,September,999.99,4054,240,269,14
250073,27in FHD Monitor,1,149.99,2019-09-01 11:14:00,September,149.99,7429,474,483,2
259102,AA Batteries (4-pack),1,3.84,2019-09-01 11:14:00,September,3.84,27148,1719,1800,4
248677,AA Batteries (4-pack),1,3.84,2019-09-01 11:15:00,September,3.84,27148,1719,1800,4
255916,AAA Batteries (4-pack),2,2.99,2019-09-01 11:15:00,September,5.98,30487,1890,1989,5
254443,Wired Headphones,1,11.99,2019-09-01 11:26:00,September,11.99,20201,1272,1261,17
257632,USB-C Charging Cable,1,11.95,2019-09-01 11:27:00,September,11.95,23555,1566,1432,15
257060,AA Batteries (4-pack),1,3.84,2019-09-01 11:38:00,September,3.84,27148,1719,1800,4
251769,AA Batteries (4-pack),1,3.84,2019-09-01 11:41:00,September,3.84,27148,1719,1800,4
251983,Bose SoundSport Headphones,1,99.99,2019-09-01 11:42:00,September,99.99,13236,809,860,7
249771,AAA Batteries (4-pack),4,2.99,2019-09-01 11:45:00,September,11.96,30487,1890,1989,5
252612,Lightning Charging Cable,1,14.95,2019-09-01 11:50:00,September,14.95,22841,1408,1417,12
256404,Apple Airpods Headphones,1,150.0,2019-09-01 11:56:00,September,150.0,15383,950,988,6
250652,AA Batteries (4-pack),1,3.84,2019-09-01 11:58:00,September,3.84,27148,1719,1800,4
259038,AAA Batteries (4-pack),1,2.99,2019-09-01 12:03:00,September,2.99,30487,1890,1989,5
254719,Wired Headphones,1,11.99,2019-09-01 12:03:00,September,11.99,20201,1272,1261,17
254736,Flatscreen TV,1,300.0,2019-09-01 12:04:00,September,300.0,4724,285,323,8
254937,USB-C Charging Cable,1,11.95,2019-09-01 12:07:00,September,11.95,23555,1566,1432,15
259039,USB-C Charging Cable,1,11.95,2019-09-01 12:07:00,September,11.95,23555,1566,1432,15
252721,27in 4K Gaming Monitor,1,389.99,2019-09-01 12:10:00,September,389.99,6134,375,433,1
252869,Bose SoundSport Headphones,1,99.99,2019-09-01 12:10:00,September,99.99,13236,809,860,7
258510,AA Batteries (4-pack),3,3.84,2019-09-01 12:24:00,September,11.52,27148,1719,1800,4
253803,20in Monitor,1,109.99,2019-09-01 12:26:00,September,109.99,4058,269,257,0
252579,USB-C Charging Cable,1,11.95,2019-09-01 12:26:00,September,11.95,23555,1566,1432,15
256632,Lightning Charging Cable,1,14.95,2019-09-01 12:28:00,September,14.95,22841,1408,1417,12
257500,AAA Batteries (4-pack),1,2.99,2019-09-01 12:30:00,September,2.99,30487,1890,1989,5
251074,Bose SoundSport Headphones,1,99.99,2019-09-01 12:31:00,September,99.99,13236,809,860,7
252074,Bose SoundSport Headphones,1,99.99,2019-09-01 12:32:00,September,99.99,13236,809,860,7
254804,Lightning Charging Cable,1,14.95,2019-09-01 12:33:00,September,14.95,22841,1408,1417,12
251030,AAA Batteries (4-pack),1,2.99,2019-09-01 12:33:00,September,2.99,30487,1890,1989,5
250498,Bose SoundSport Headphones,1,99.99,2019-09-01 12:34:00,September,99.99,13236,809,860,7
249562,ThinkPad Laptop,1,999.99,2019-09-01 12:37:00,September,999.99,4054,240,269,14
251127,Google Phone,1,600.0,2019-09-01 12:38:00,September,600.0,5440,336,357,9
257345,Wired Headphones,2,11.99,2019-09-01 12:38:00,September,23.98,20201,1272,1261,17
253098,Wired Headphones,1,11.99,2019-09-01 12:38:00,September,11.99,20201,1272,1261,17
251981,USB-C Charging Cable,1,11.95,2019-09-01 12:41:00,September,11.95,23555,1566,1432,15
251434,Bose SoundSport Headphones,1,99.99,2019-09-01 12:42:00,September,99.99,13236,809,860,7
254312,Bose SoundSport Headphones,1,99.99,2019-09-01 12:51:00,September,99.99,13236,809,860,7
251841,20in Monitor,1,109.99,2019-09-01 12:51:00,September,109.99,4058,269,257,0
259133,Wired Headphones,1,11.99,2019-09-01 12:54:00,September,11.99,20201,1272,1261,17
248992,Lightning Charging Cable,1,14.95,2019-09-01 12:54:00,September,14.95,22841,1408,1417,12
259133,iPhone,1,700.0,2019-09-01 12:54:00,September,700.0,6732,385,424,18
250766,34in Ultrawide Monitor,1,379.99,2019-09-01 12:58:00,September,379.99,6076,371,372,3
255200,AA Batteries (4-pack),2,3.84,2019-09-01 13:00:00,September,7.68,27148,1719,1800,4
258671,Apple Airpods Headphones,1,150.0,2019-09-01 13:01:00,September,150.0,15383,950,988,6
256247,AAA Batteries (4-pack),4,2.99,2019-09-01 13:01:00,September,11.96,30487,1890,1989,5
248878,Apple Airpods Headphones,1,150.0,2019-09-01 13:04:00,September,150.0,15383,950,988,6
248823,Lightning Charging Cable,2,14.95,2019-09-01 13:05:00,September,29.9,22841,1408,1417,12
257596,USB-C Charging Cable,1,11.95,2019-09-01 13:06:00,September,11.95,23555,1566,1432,15
250367,USB-C Charging Cable,1,11.95,2019-09-01 13:07:00,September,11.95,23555,1566,1432,15
254849,Lightning Charging Cable,1,14.95,2019-09-01 13:07:00,September,14.95,22841,1408,1417,12
256771,LG Dryer,1,600.0,2019-09-01 13:07:00,September,600.0,640,28,46,10
253622,Lightning Charging Cable,1,14.95,2019-09-01 13:10:00,September,14.95,22841,1408,1417,12
255699,Bose SoundSport Headphones,1,99.99,2019-09-01 13:13:00,September,99.99,13236,809,860,7
249827,Vareebadd Phone,1,400.0,2019-09-01 13:14:00,September,400.0,2023,120,138,16
258210,Lightning Charging Cable,1,14.95,2019-09-01 13:16:00,September,14.95,22841,1408,1417,12
251286,USB-C Charging Cable,1,11.95,2019-09-01 13:16:00,September,11.95,23555,1566,1432,15
257983,Apple Airpods Headphones,1,150.0,2019-09-01 13:22:00,September,150.0,15383,950,988,6
249628,Wired Headphones,1,11.99,2019-09-01 13:22:00,September,11.99,20201,1272,1261,17
251651,Wired Headphones,1,11.99,2019-09-01 13:25:00,September,11.99,20201,1272,1261,17
259052,Apple Airpods Headphones,1,150.0,2019-09-01 13:25:00,September,150.0,15383,950,988,6
256684,USB-C Charging Cable,1,11.95,2019-09-01 13:32:00,September,11.95,23555,1566,1432,15
255655,Lightning Charging Cable,3,14.95,2019-09-01 13:34:00,September,44.85,22841,1408,1417,12
256366,Macbook Pro Laptop,1,1700.0,2019-09-01 13:35:00,September,1700.0,4645,284,290,13
255130,USB-C Charging Cable,1,11.95,2019-09-01 13:40:00,September,11.95,23555,1566,1432,15
251805,AAA Batteries (4-pack),1,2.99,2019-09-01 13:41:00,September,2.99,30487,1890,1989,5
251307,27in FHD Monitor,1,149.99,2019-09-01 13:45:00,September,149.99,7429,474,483,2
254461,USB-C Charging Cable,1,11.95,2019-09-01 13:51:00,September,11.95,23555,1566,1432,15
255271,27in FHD Monitor,1,149.99,2019-09-01 13:55:00,September,149.99,7429,474,483,2
258601,AAA Batteries (4-pack),1,2.99,2019-09-01 13:59:00,September,2.99,30487,1890,1989,5
258750,USB-C Charging Cable,1,11.95,2019-09-01 13:59:00,September,11.95,23555,1566,1432,15
258759,Vareebadd Phone,1,400.0,2019-09-01 14:00:00,September,400.0,2023,120,138,16
258759,USB-C Charging Cable,1,11.95,2019-09-01 14:00:00,September,11.95,23555,1566,1432,15
257085,27in FHD Monitor,1,149.99,2019-09-01 14:01:00,September,149.99,7429,474,483,2
249181,Bose SoundSport Headphones,1,99.99,2019-09-01 14:01:00,September,99.99,13236,809,860,7
252098,AAA Batteries (4-pack),1,2.99,2019-09-01 14:02:00,September,2.99,30487,1890,1989,5
255089,Lightning Charging Cable,1,14.95,2019-09-01 14:11:00,September,14.95,22841,1408,1417,12
252972,Bose SoundSport Headphones,1,99.99,2019-09-01 14:12:00,September,99.99,13236,809,860,7
251062,AA Batteries (4-pack),1,3.84,2019-09-01 14:14:00,September,3.84,27148,1719,1800,4
250250,Apple Airpods Headphones,1,150.0,2019-09-01 14:15:00,September,150.0,15383,950,988,6
257643,USB-C Charging Cable,1,11.95,2019-09-01 14:16:00,September,11.95,23555,1566,1432,15
254100,AA Batteries (4-pack),2,3.84,2019-09-01 14:17:00,September,7.68,27148,1719,1800,4
248539,27in 4K Gaming Monitor,1,389.99,2019-09-01 14:19:00,September,389.99,6134,375,433,1
251027,Google Phone,1,600.0,2019-09-01 14:22:00,September,600.0,5440,336,357,9
248419,USB-C Charging Cable,1,11.95,2019-09-01 14:27:00,September,11.95,23555,1566,1432,15
254015,Bose SoundSport Headphones,1,99.99,2019-09-01 14:36:00,September,99.99,13236,809,860,7
256567,Apple Airpods Headphones,1,150.0,2019-09-01 14:36:00,September,150.0,15383,950,988,6
256914,20in Monitor,1,109.99,2019-09-01 14:37:00,September,109.99,4058,269,257,0
253075,Apple Airpods Headphones,1,150.0,2019-09-01 14:40:00,September,150.0,15383,950,988,6
251227,AAA Batteries (4-pack),1,2.99,2019-09-01 14:41:00,September,2.99,30487,1890,1989,5
258830,AAA Batteries (4-pack),1,2.99,2019-09-01 14:50:00,September,2.99,30487,1890,1989,5
257539,USB-C Charging Cable,1,11.95,2019-09-01 14:52:00,September,11.95,23555,1566,1432,15
253894,Bose SoundSport Headphones,1,99.99,2019-09-01 14:52:00,September,99.99,13236,809,860,7
252185,AA Batteries (4-pack),2,3.84,2019-09-01 14:54:00,September,7.68,27148,1719,1800,4
254140,Bose SoundSport Headphones,1,99.99,2019-09-01 14:56:00,September,99.99,13236,809,860,7
249841,Bose SoundSport Headphones,1,99.99,2019-09-01 14:57:00,September,99.99,13236,809,860,7
252806,Macbook Pro Laptop,1,1700.0,2019-09-01 15:05:00,September,1700.0,4645,284,290,13
248582,Apple Airpods Headphones,1,150.0,2019-09-01 15:11:00,September,150.0,15383,950,988,6
252575,Apple Airpods Headphones,1,150.0,2019-09-01 15:16:00,September,150.0,15383,950,988,6
255618,AAA Batteries (4-pack),1,2.99,2019-09-01 15:20:00,September,2.99,30487,1890,1989,5
249538,USB-C Charging Cable,3,11.95,2019-09-01 15:20:00,September,35.849999999999994,23555,1566,1432,15
259179,AA Batteries (4-pack),3,3.84,2019-09-01 15:25:00,September,11.52,27148,1719,1800,4
252800,AAA Batteries (4-pack),4,2.99,2019-09-01 15:29:00,September,11.96,30487,1890,1989,5
248441,27in 4K Gaming Monitor,1,389.99,2019-09-01 15:29:00,September,389.99,6134,375,433,1
252037,USB-C Charging Cable,1,11.95,2019-09-01 15:32:00,September,11.95,23555,1566,1432,15
258484,Apple Airpods Headphones,1,150.0,2019-09-01 15:35:00,September,150.0,15383,950,988,6
258719,USB-C Charging Cable,1,11.95,2019-09-01 15:36:00,September,11.95,23555,1566,1432,15
256479,27in FHD Monitor,1,149.99,2019-09-01 15:39:00,September,149.99,7429,474,483,2
249099,AAA Batteries (4-pack),1,2.99,2019-09-01 15:42:00,September,2.99,30487,1890,1989,5
255922,20in Monitor,1,109.99,2019-09-01 15:47:00,September,109.99,4058,269,257,0
249525,AA Batteries (4-pack),2,3.84,2019-09-01 15:48:00,September,7.68,27148,1719,1800,4
258886,ThinkPad Laptop,1,999.99,2019-09-01 15:49:00,September,999.99,4054,240,269,14
259354,iPhone,1,700.0,2019-09-01 16:00:00,September,700.0,6732,385,424,18
248499,Lightning Charging Cable,2,14.95,2019-09-01 16:01:00,September,29.9,22841,1408,1417,12
248955,Apple Airpods Headphones,1,150.0,2019-09-01 16:03:00,September,150.0,15383,950,988,6
256333,AA Batteries (4-pack),1,3.84,2019-09-01 16:04:00,September,3.84,27148,1719,1800,4
254340,Flatscreen TV,1,300.0,2019-09-01 16:07:00,September,300.0,4724,285,323,8
255003,27in FHD Monitor,1,149.99,2019-09-01 16:08:00,September,149.99,7429,474,483,2
258252,27in FHD Monitor,1,149.99,2019-09-01 16:09:00,September,149.99,7429,474,483,2
250192,Lightning Charging Cable,1,14.95,2019-09-01 16:14:00,September,14.95,22841,1408,1417,12
256971,Wired Headphones,1,11.99,2019-09-01 16:16:00,September,11.99,20201,1272,1261,17
258350,27in 4K Gaming Monitor,1,389.99,2019-09-01 16:18:00,September,389.99,6134,375,433,1
258148,AAA Batteries (4-pack),2,2.99,2019-09-01 16:18:00,September,5.98,30487,1890,1989,5
248609,Flatscreen TV,1,300.0,2019-09-01 16:19:00,September,300.0,4724,285,323,8
252110,USB-C Charging Cable,1,11.95,2019-09-01 16:19:00,September,11.95,23555,1566,1432,15
257743,Lightning Charging Cable,1,14.95,2019-09-01 16:22:00,September,14.95,22841,1408,1417,12
258299,Wired Headphones,1,11.99,2019-09-01 16:24:00,September,11.99,20201,1272,1261,17
256937,AAA Batteries (4-pack),1,2.99,2019-09-01 16:26:00,September,2.99,30487,1890,1989,5
255320,Bose SoundSport Headphones,1,99.99,2019-09-01 16:28:00,September,99.99,13236,809,860,7
251737,Macbook Pro Laptop,1,1700.0,2019-09-01 16:29:00,September,1700.0,4645,284,290,13
254904,iPhone,1,700.0,2019-09-01 16:34:00,September,700.0,6732,385,424,18
258544,Bose SoundSport Headphones,1,99.99,2019-09-01 16:37:00,September,99.99,13236,809,860,7
254289,34in Ultrawide Monitor,1,379.99,2019-09-01 16:39:00,September,379.99,6076,371,372,3
256755,Lightning Charging Cable,2,14.95,2019-09-01 16:47:00,September,29.9,22841,1408,1417,12
255726,27in FHD Monitor,1,149.99,2019-09-01 16:49:00,September,149.99,7429,474,483,2
249616,Lightning Charging Cable,1,14.95,2019-09-01 16:50:00,September,14.95,22841,1408,1417,12
249616,ThinkPad Laptop,1,999.99,2019-09-01 16:50:00,September,999.99,4054,240,269,14
251817,Flatscreen TV,1,300.0,2019-09-01 16:52:00,September,300.0,4724,285,323,8
249787,USB-C Charging Cable,1,11.95,2019-09-01 16:53:00,September,11.95,23555,1566,1432,15
255420,USB-C Charging Cable,1,11.95,2019-09-01 16:55:00,September,11.95,23555,1566,1432,15
248300,AAA Batteries (4-pack),1,2.99,2019-09-01 16:57:00,September,2.99,30487,1890,1989,5
249393,AAA Batteries (4-pack),2,2.99,2019-09-01 16:57:00,September,5.98,30487,1890,1989,5
252031,USB-C Charging Cable,1,11.95,2019-09-01 16:58:00,September,11.95,23555,1566,1432,15
254219,Macbook Pro Laptop,1,1700.0,2019-09-01 17:07:00,September,1700.0,4645,284,290,13
253188,AAA Batteries (4-pack),1,2.99,2019-09-01 17:12:00,September,2.99,30487,1890,1989,5
256753,Lightning Charging Cable,2,14.95,2019-09-01 17:13:00,September,29.9,22841,1408,1417,12
252082,Lightning Charging Cable,1,14.95,2019-09-01 17:13:00,September,14.95,22841,1408,1417,12
250170,Wired Headphones,2,11.99,2019-09-01 17:16:00,September,23.98,20201,1272,1261,17
250865,27in 4K Gaming Monitor,1,389.99,2019-09-01 17:18:00,September,389.99,6134,375,433,1
257537,ThinkPad Laptop,1,999.99,2019-09-01 17:27:00,September,999.99,4054,240,269,14
258235,Bose SoundSport Headphones,1,99.99,2019-09-01 17:33:00,September,99.99,13236,809,860,7
256050,AAA Batteries (4-pack),3,2.99,2019-09-01 17:40:00,September,8.97,30487,1890,1989,5
256510,Apple Airpods Headphones,1,150.0,2019-09-01 17:41:00,September,150.0,15383,950,988,6
256370,27in 4K Gaming Monitor,1,389.99,2019-09-01 17:41:00,September,389.99,6134,375,433,1
249603,Google Phone,1,600.0,2019-09-01 17:46:00,September,600.0,5440,336,357,9
254607,AAA Batteries (4-pack),1,2.99,2019-09-01 17:51:00,September,2.99,30487,1890,1989,5
253523,USB-C Charging Cable,1,11.95,2019-09-01 17:51:00,September,11.95,23555,1566,1432,15
254086,Apple Airpods Headphones,1,150.0,2019-09-01 17:51:00,September,150.0,15383,950,988,6
253486,USB-C Charging Cable,1,11.95,2019-09-01 17:52:00,September,11.95,23555,1566,1432,15
256625,Lightning Charging Cable,1,14.95,2019-09-01 17:58:00,September,14.95,22841,1408,1417,12
256997,USB-C Charging Cable,1,11.95,2019-09-01 18:02:00,September,11.95,23555,1566,1432,15
258876,Apple Airpods Headphones,1,150.0,2019-09-01 18:04:00,September,150.0,15383,950,988,6
252975,Wired Headphones,1,11.99,2019-09-01 18:05:00,September,11.99,20201,1272,1261,17
254435,Flatscreen TV,1,300.0,2019-09-01 18:08:00,September,300.0,4724,285,323,8
254435,Bose SoundSport Headphones,1,99.99,2019-09-01 18:08:00,September,99.99,13236,809,860,7
253805,USB-C Charging Cable,1,11.95,2019-09-01 18:10:00,September,11.95,23555,1566,1432,15
258270,Wired Headphones,1,11.99,2019-09-01 18:22:00,September,11.99,20201,1272,1261,17
253647,AA Batteries (4-pack),2,3.84,2019-09-01 18:23:00,September,7.68,27148,1719,1800,4
255039,27in FHD Monitor,1,149.99,2019-09-01 18:29:00,September,149.99,7429,474,483,2
254883,iPhone,1,700.0,2019-09-01 18:33:00,September,700.0,6732,385,424,18
255202,27in 4K Gaming Monitor,1,389.99,2019-09-01 18:35:00,September,389.99,6134,375,433,1
256630,Macbook Pro Laptop,1,1700.0,2019-09-01 18:37:00,September,1700.0,4645,284,290,13
251382,USB-C Charging Cable,2,11.95,2019-09-01 18:39:00,September,23.9,23555,1566,1432,15
252837,AA Batteries (4-pack),2,3.84,2019-09-01 18:42:00,September,7.68,27148,1719,1800,4
257098,Macbook Pro Laptop,1,1700.0,2019-09-01 18:43:00,September,1700.0,4645,284,290,13
258568,27in FHD Monitor,1,149.99,2019-09-01 18:44:00,September,149.99,7429,474,483,2
254152,Wired Headphones,1,11.99,2019-09-01 18:44:00,September,11.99,20201,1272,1261,17
258300,Vareebadd Phone,1,400.0,2019-09-01 18:44:00,September,400.0,2023,120,138,16
250218,Flatscreen TV,1,300.0,2019-09-01 18:45:00,September,300.0,4724,285,323,8
255506,Lightning Charging Cable,1,14.95,2019-09-01 18:45:00,September,14.95,22841,1408,1417,12
250315,Bose SoundSport Headphones,1,99.99,2019-09-01 18:48:00,September,99.99,13236,809,860,7
255263,27in FHD Monitor,1,149.99,2019-09-01 18:48:00,September,149.99,7429,474,483,2
254672,Apple Airpods Headphones,1,150.0,2019-09-01 18:49:00,September,150.0,15383,950,988,6
254672,iPhone,1,700.0,2019-09-01 18:49:00,September,700.0,6732,385,424,18
258277,Bose SoundSport Headphones,1,99.99,2019-09-01 18:52:00,September,99.99,13236,809,860,7
258277,Google Phone,1,600.0,2019-09-01 18:52:00,September,600.0,5440,336,357,9
258860,USB-C Charging Cable,1,11.95,2019-09-01 18:55:00,September,11.95,23555,1566,1432,15
253671,34in Ultrawide Monitor,1,379.99,2019-09-01 18:55:00,September,379.99,6076,371,372,3
253038,USB-C Charging Cable,1,11.95,2019-09-01 18:59:00,September,11.95,23555,1566,1432,15
258160,Wired Headphones,1,11.99,2019-09-01 19:01:00,September,11.99,20201,1272,1261,17
248155,USB-C Charging Cable,1,11.95,2019-09-01 19:03:00,September,11.95,23555,1566,1432,15
259244,AAA Batteries (4-pack),1,2.99,2019-09-01 19:09:00,September,2.99,30487,1890,1989,5
253718,Macbook Pro Laptop,1,1700.0,2019-09-01 19:10:00,September,1700.0,4645,284,290,13
252210,AAA Batteries (4-pack),2,2.99,2019-09-01 19:11:00,September,5.98,30487,1890,1989,5
256003,USB-C Charging Cable,1,11.95,2019-09-01 19:12:00,September,11.95,23555,1566,1432,15
251509,Bose SoundSport Headphones,1,99.99,2019-09-01 19:12:00,September,99.99,13236,809,860,7
256003,Google Phone,1,600.0,2019-09-01 19:12:00,September,600.0,5440,336,357,9
258395,Wired Headphones,1,11.99,2019-09-01 19:15:00,September,11.99,20201,1272,1261,17
253988,27in FHD Monitor,1,149.99,2019-09-01 19:16:00,September,149.99,7429,474,483,2
258785,27in 4K Gaming Monitor,1,389.99,2019-09-01 19:16:00,September,389.99,6134,375,433,1
255865,ThinkPad Laptop,1,999.99,2019-09-01 19:20:00,September,999.99,4054,240,269,14
258998,iPhone,1,700.0,2019-09-01 19:21:00,September,700.0,6732,385,424,18
259018,AA Batteries (4-pack),1,3.84,2019-09-01 19:22:00,September,3.84,27148,1719,1800,4
251075,AAA Batteries (4-pack),1,2.99,2019-09-01 19:25:00,September,2.99,30487,1890,1989,5
250388,AAA Batteries (4-pack),1,2.99,2019-09-01 19:29:00,September,2.99,30487,1890,1989,5
252770,Lightning Charging Cable,1,14.95,2019-09-01 19:31:00,September,14.95,22841,1408,1417,12
256556,27in 4K Gaming Monitor,1,389.99,2019-09-01 19:33:00,September,389.99,6134,375,433,1
253362,USB-C Charging Cable,1,11.95,2019-09-01 19:34:00,September,11.95,23555,1566,1432,15
249518,Wired Headphones,1,11.99,2019-09-01 19:34:00,September,11.99,20201,1272,1261,17
252344,AA Batteries (4-pack),1,3.84,2019-09-01 19:35:00,September,3.84,27148,1719,1800,4
259172,AA Batteries (4-pack),1,3.84,2019-09-01 19:35:00,September,3.84,27148,1719,1800,4
252451,AA Batteries (4-pack),1,3.84,2019-09-01 19:37:00,September,3.84,27148,1719,1800,4
