order_id,product,quantity_ordered,price_each,order_date,month,total_sales,total_quantity_sold_all_months,quantity_sold_that_month,quantity_sold_last_month,product_encoded
189270,Wired Headphones,1,11.99,2019-04-01 06:59:00,April,11.99,20201,2033,1634,17
186297,Bose SoundSport Headphones,1,99.99,2019-04-01 07:01:00,April,99.99,13236,1266,1180,7
189001,Bose SoundSport Headphones,1,99.99,2019-04-01 07:01:00,April,99.99,13236,1266,1180,7
181552,Macbook Pro Laptop,1,1700.0,2019-04-01 07:06:00,April,1700.0,4645,447,371,13
186576,AA Batteries (4-pack),1,3.84,2019-04-01 07:08:00,April,3.84,27148,2769,2176,4
182666,Wired Headphones,1,11.99,2019-04-01 07:17:00,April,11.99,20201,2033,1634,17
191788,Lightning Charging Cable,1,14.95,2019-04-01 07:17:00,April,14.95,22841,2348,1846,12
193621,20in Monitor,1,109.99,2019-04-01 07:21:00,April,109.99,4058,387,319,0
189256,AA Batteries (4-pack),1,3.84,2019-04-01 07:27:00,April,3.84,27148,2769,2176,4
176831,USB-C Charging Cable,1,11.95,2019-04-01 07:39:00,April,11.95,23555,2225,1907,15
189152,Google Phone,1,600.0,2019-04-01 07:40:00,April,600.0,5440,568,456,9
181016,34in Ultrawide Monitor,1,379.99,2019-04-01 07:42:00,April,379.99,6076,640,511,3
180520,AAA Batteries (4-pack),1,2.99,2019-04-01 07:46:00,April,2.99,30487,2895,2418,5
176603,USB-C Charging Cable,1,11.95,2019-04-01 07:46:00,April,11.95,23555,2225,1907,15
193823,Wired Headphones,1,11.99,2019-04-01 07:49:00,April,11.99,20201,2033,1634,17
187999,AA Batteries (4-pack),1,3.84,2019-04-01 07:51:00,April,3.84,27148,2769,2176,4
178720,AA Batteries (4-pack),2,3.84,2019-04-01 07:55:00,April,7.68,27148,2769,2176,4
184775,Lightning Charging Cable,1,14.95,2019-04-01 07:57:00,April,14.95,22841,2348,1846,12
177219,AA Batteries (4-pack),1,3.84,2019-04-01 07:59:00,April,3.84,27148,2769,2176,4
177553,AAA Batteries (4-pack),1,2.99,2019-04-01 08:00:00,April,2.99,30487,2895,2418,5
180221,Bose SoundSport Headphones,1,99.99,2019-04-01 08:00:00,April,99.99,13236,1266,1180,7
184548,Lightning Charging Cable,1,14.95,2019-04-01 08:02:00,April,14.95,22841,2348,1846,12
179069,Apple Airpods Headphones,1,150.0,2019-04-01 08:06:00,April,150.0,15383,1491,1300,6
193851,AAA Batteries (4-pack),1,2.99,2019-04-01 08:09:00,April,2.99,30487,2895,2418,5
180003,USB-C Charging Cable,1,11.95,2019-04-01 08:15:00,April,11.95,23555,2225,1907,15
188535,Lightning Charging Cable,1,14.95,2019-04-01 08:18:00,April,14.95,22841,2348,1846,12
183517,Apple Airpods Headphones,1,150.0,2019-04-01 08:23:00,April,150.0,15383,1491,1300,6
186362,Lightning Charging Cable,1,14.95,2019-04-01 08:24:00,April,14.95,22841,2348,1846,12
186362,Wired Headphones,1,11.99,2019-04-01 08:24:00,April,11.99,20201,2033,1634,17
192696,34in Ultrawide Monitor,1,379.99,2019-04-01 08:32:00,April,379.99,6076,640,511,3
180711,iPhone,1,700.0,2019-04-01 08:37:00,April,700.0,6732,683,529,18
191947,Flatscreen TV,1,300.0,2019-04-01 08:38:00,April,300.0,4724,453,352,8
187228,34in Ultrawide Monitor,1,379.99,2019-04-01 08:38:00,April,379.99,6076,640,511,3
177130,LG Washing Machine,1,600.0,2019-04-01 08:43:00,April,600.0,649,60,62,11
191334,AA Batteries (4-pack),1,3.84,2019-04-01 08:46:00,April,3.84,27148,2769,2176,4
181218,27in 4K Gaming Monitor,1,389.99,2019-04-01 08:51:00,April,389.99,6134,556,473,1
177712,USB-C Charging Cable,1,11.95,2019-04-01 08:53:00,April,11.95,23555,2225,1907,15
183983,AAA Batteries (4-pack),1,2.99,2019-04-01 09:00:00,April,2.99,30487,2895,2418,5
186564,Bose SoundSport Headphones,1,99.99,2019-04-01 09:00:00,April,99.99,13236,1266,1180,7
183201,Flatscreen TV,1,300.0,2019-04-01 09:01:00,April,300.0,4724,453,352,8
184738,AAA Batteries (4-pack),3,2.99,2019-04-01 09:01:00,April,8.97,30487,2895,2418,5
186090,AAA Batteries (4-pack),1,2.99,2019-04-01 09:04:00,April,2.99,30487,2895,2418,5
181217,AA Batteries (4-pack),1,3.84,2019-04-01 09:10:00,April,3.84,27148,2769,2176,4
187559,iPhone,1,700.0,2019-04-01 09:12:00,April,700.0,6732,683,529,18
176743,27in 4K Gaming Monitor,1,389.99,2019-04-01 09:17:00,April,389.99,6134,556,473,1
177668,Macbook Pro Laptop,1,1700.0,2019-04-01 09:20:00,April,1700.0,4645,447,371,13
185014,USB-C Charging Cable,1,11.95,2019-04-01 09:22:00,April,11.95,23555,2225,1907,15
185539,Lightning Charging Cable,1,14.95,2019-04-01 09:25:00,April,14.95,22841,2348,1846,12
181460,Wired Headphones,1,11.99,2019-04-01 09:26:00,April,11.99,20201,2033,1634,17
178715,Wired Headphones,1,11.99,2019-04-01 09:28:00,April,11.99,20201,2033,1634,17
182961,Wired Headphones,2,11.99,2019-04-01 09:31:00,April,23.98,20201,2033,1634,17
188101,AA Batteries (4-pack),1,3.84,2019-04-01 09:32:00,April,3.84,27148,2769,2176,4
192261,Google Phone,1,600.0,2019-04-01 09:35:00,April,600.0,5440,568,456,9
187534,Lightning Charging Cable,1,14.95,2019-04-01 09:39:00,April,14.95,22841,2348,1846,12
177739,ThinkPad Laptop,1,999.99,2019-04-01 09:39:00,April,999.99,4054,386,338,14
187534,Google Phone,1,600.0,2019-04-01 09:39:00,April,600.0,5440,568,456,9
182639,Bose SoundSport Headphones,1,99.99,2019-04-01 09:43:00,April,99.99,13236,1266,1180,7
182763,Wired Headphones,1,11.99,2019-04-01 09:43:00,April,11.99,20201,2033,1634,17
189144,Lightning Charging Cable,1,14.95,2019-04-01 09:43:00,April,14.95,22841,2348,1846,12
189504,Wired Headphones,1,11.99,2019-04-01 09:46:00,April,11.99,20201,2033,1634,17
179454,Wired Headphones,1,11.99,2019-04-01 09:48:00,April,11.99,20201,2033,1634,17
185223,Flatscreen TV,1,300.0,2019-04-01 09:52:00,April,300.0,4724,453,352,8
185279,27in FHD Monitor,1,149.99,2019-04-01 09:52:00,April,149.99,7429,726,606,2
187068,Lightning Charging Cable,1,14.95,2019-04-01 09:56:00,April,14.95,22841,2348,1846,12
181734,Wired Headphones,1,11.99,2019-04-01 09:56:00,April,11.99,20201,2033,1634,17
185601,AA Batteries (4-pack),1,3.84,2019-04-01 09:58:00,April,3.84,27148,2769,2176,4
185606,Lightning Charging Cable,1,14.95,2019-04-01 09:59:00,April,14.95,22841,2348,1846,12
186785,AA Batteries (4-pack),1,3.84,2019-04-01 10:00:00,April,3.84,27148,2769,2176,4
189474,Flatscreen TV,1,300.0,2019-04-01 10:00:00,April,300.0,4724,453,352,8
189314,Bose SoundSport Headphones,1,99.99,2019-04-01 10:02:00,April,99.99,13236,1266,1180,7
188230,Google Phone,1,600.0,2019-04-01 10:05:00,April,600.0,5440,568,456,9
190973,USB-C Charging Cable,1,11.95,2019-04-01 10:08:00,April,11.95,23555,2225,1907,15
178217,AAA Batteries (4-pack),5,2.99,2019-04-01 10:09:00,April,14.95,30487,2895,2418,5
189489,27in FHD Monitor,1,149.99,2019-04-01 10:12:00,April,149.99,7429,726,606,2
188269,iPhone,1,700.0,2019-04-01 10:17:00,April,700.0,6732,683,529,18
177868,AA Batteries (4-pack),1,3.84,2019-04-01 10:17:00,April,3.84,27148,2769,2176,4
188269,27in FHD Monitor,1,149.99,2019-04-01 10:17:00,April,149.99,7429,726,606,2
188618,Wired Headphones,1,11.99,2019-04-01 10:18:00,April,11.99,20201,2033,1634,17
185041,Apple Airpods Headphones,1,150.0,2019-04-01 10:18:00,April,150.0,15383,1491,1300,6
177554,27in FHD Monitor,1,149.99,2019-04-01 10:21:00,April,149.99,7429,726,606,2
180356,Lightning Charging Cable,1,14.95,2019-04-01 10:22:00,April,14.95,22841,2348,1846,12
190846,Bose SoundSport Headphones,1,99.99,2019-04-01 10:23:00,April,99.99,13236,1266,1180,7
189674,AA Batteries (4-pack),2,3.84,2019-04-01 10:23:00,April,7.68,27148,2769,2176,4
177316,iPhone,1,700.0,2019-04-01 10:25:00,April,700.0,6732,683,529,18
193252,AA Batteries (4-pack),1,3.84,2019-04-01 10:26:00,April,3.84,27148,2769,2176,4
187689,Macbook Pro Laptop,1,1700.0,2019-04-01 10:27:00,April,1700.0,4645,447,371,13
184054,USB-C Charging Cable,1,11.95,2019-04-01 10:31:00,April,11.95,23555,2225,1907,15
184054,Google Phone,1,600.0,2019-04-01 10:31:00,April,600.0,5440,568,456,9
184275,Bose SoundSport Headphones,1,99.99,2019-04-01 10:34:00,April,99.99,13236,1266,1180,7
184559,USB-C Charging Cable,1,11.95,2019-04-01 10:34:00,April,11.95,23555,2225,1907,15
183505,AA Batteries (4-pack),1,3.84,2019-04-01 10:35:00,April,3.84,27148,2769,2176,4
191042,Vareebadd Phone,1,400.0,2019-04-01 10:36:00,April,400.0,2023,216,170,16
193619,Wired Headphones,1,11.99,2019-04-01 10:36:00,April,11.99,20201,2033,1634,17
188522,Bose SoundSport Headphones,1,99.99,2019-04-01 10:36:00,April,99.99,13236,1266,1180,7
191042,USB-C Charging Cable,1,11.95,2019-04-01 10:36:00,April,11.95,23555,2225,1907,15
181183,AAA Batteries (4-pack),2,2.99,2019-04-01 10:39:00,April,5.98,30487,2895,2418,5
183899,27in FHD Monitor,1,149.99,2019-04-01 10:40:00,April,149.99,7429,726,606,2
186439,Apple Airpods Headphones,1,150.0,2019-04-01 10:41:00,April,150.0,15383,1491,1300,6
181718,AA Batteries (4-pack),1,3.84,2019-04-01 10:42:00,April,3.84,27148,2769,2176,4
189887,Wired Headphones,2,11.99,2019-04-01 10:43:00,April,23.98,20201,2033,1634,17
180517,AAA Batteries (4-pack),1,2.99,2019-04-01 10:48:00,April,2.99,30487,2895,2418,5
182408,Apple Airpods Headphones,1,150.0,2019-04-01 10:48:00,April,150.0,15383,1491,1300,6
185962,AA Batteries (4-pack),1,3.84,2019-04-01 10:48:00,April,3.84,27148,2769,2176,4
188515,Wired Headphones,1,11.99,2019-04-01 10:51:00,April,11.99,20201,2033,1634,17
188365,Lightning Charging Cable,1,14.95,2019-04-01 10:51:00,April,14.95,22841,2348,1846,12
177881,20in Monitor,1,109.99,2019-04-01 10:52:00,April,109.99,4058,387,319,0
193989,AAA Batteries (4-pack),2,2.99,2019-04-01 10:57:00,April,5.98,30487,2895,2418,5
191809,LG Dryer,1,600.0,2019-04-01 10:57:00,April,600.0,640,77,49,10
176722,27in 4K Gaming Monitor,1,389.99,2019-04-01 10:57:00,April,389.99,6134,556,473,1
177513,Apple Airpods Headphones,1,150.0,2019-04-01 11:00:00,April,150.0,15383,1491,1300,6
186696,AAA Batteries (4-pack),1,2.99,2019-04-01 11:01:00,April,2.99,30487,2895,2418,5
186047,Wired Headphones,2,11.99,2019-04-01 11:04:00,April,23.98,20201,2033,1634,17
189776,Wired Headphones,1,11.99,2019-04-01 11:04:00,April,11.99,20201,2033,1634,17
180818,Vareebadd Phone,1,400.0,2019-04-01 11:05:00,April,400.0,2023,216,170,16
179717,Lightning Charging Cable,1,14.95,2019-04-01 11:09:00,April,14.95,22841,2348,1846,12
189210,Wired Headphones,1,11.99,2019-04-01 11:11:00,April,11.99,20201,2033,1634,17
191691,Lightning Charging Cable,1,14.95,2019-04-01 11:17:00,April,14.95,22841,2348,1846,12
177611,USB-C Charging Cable,1,11.95,2019-04-01 11:19:00,April,11.95,23555,2225,1907,15
178104,AA Batteries (4-pack),1,3.84,2019-04-01 11:20:00,April,3.84,27148,2769,2176,4
189793,Wired Headphones,1,11.99,2019-04-01 11:20:00,April,11.99,20201,2033,1634,17
186159,Apple Airpods Headphones,1,150.0,2019-04-01 11:21:00,April,150.0,15383,1491,1300,6
182801,Bose SoundSport Headphones,1,99.99,2019-04-01 11:21:00,April,99.99,13236,1266,1180,7
182520,Wired Headphones,2,11.99,2019-04-01 11:24:00,April,23.98,20201,2033,1634,17
181965,AA Batteries (4-pack),2,3.84,2019-04-01 11:25:00,April,7.68,27148,2769,2176,4
191161,AAA Batteries (4-pack),3,2.99,2019-04-01 11:26:00,April,8.97,30487,2895,2418,5
181903,Wired Headphones,2,11.99,2019-04-01 11:28:00,April,23.98,20201,2033,1634,17
178175,Lightning Charging Cable,1,14.95,2019-04-01 11:28:00,April,14.95,22841,2348,1846,12
192349,Lightning Charging Cable,1,14.95,2019-04-01 11:29:00,April,14.95,22841,2348,1846,12
176981,Google Phone,1,600.0,2019-04-01 11:29:00,April,600.0,5440,568,456,9
190434,USB-C Charging Cable,1,11.95,2019-04-01 11:30:00,April,11.95,23555,2225,1907,15
193698,iPhone,1,700.0,2019-04-01 11:30:00,April,700.0,6732,683,529,18
193611,Vareebadd Phone,1,400.0,2019-04-01 11:30:00,April,400.0,2023,216,170,16
177176,USB-C Charging Cable,1,11.95,2019-04-01 11:36:00,April,11.95,23555,2225,1907,15
190624,Wired Headphones,1,11.99,2019-04-01 11:36:00,April,11.99,20201,2033,1634,17
193679,USB-C Charging Cable,1,11.95,2019-04-01 11:37:00,April,11.95,23555,2225,1907,15
190878,Wired Headphones,1,11.99,2019-04-01 11:38:00,April,11.99,20201,2033,1634,17
181423,Wired Headphones,1,11.99,2019-04-01 11:42:00,April,11.99,20201,2033,1634,17
181915,AA Batteries (4-pack),1,3.84,2019-04-01 11:42:00,April,3.84,27148,2769,2176,4
182214,AAA Batteries (4-pack),1,2.99,2019-04-01 11:43:00,April,2.99,30487,2895,2418,5
193641,Bose SoundSport Headphones,1,99.99,2019-04-01 11:46:00,April,99.99,13236,1266,1180,7
187423,Vareebadd Phone,1,400.0,2019-04-01 11:49:00,April,400.0,2023,216,170,16
187423,Wired Headphones,1,11.99,2019-04-01 11:49:00,April,11.99,20201,2033,1634,17
189487,AA Batteries (4-pack),1,3.84,2019-04-01 11:50:00,April,3.84,27148,2769,2176,4
193201,Wired Headphones,1,11.99,2019-04-01 11:50:00,April,11.99,20201,2033,1634,17
176677,34in Ultrawide Monitor,1,379.99,2019-04-01 11:50:00,April,379.99,6076,640,511,3
187787,Lightning Charging Cable,1,14.95,2019-04-01 11:52:00,April,14.95,22841,2348,1846,12
182939,Apple Airpods Headphones,1,150.0,2019-04-01 11:53:00,April,150.0,15383,1491,1300,6
191865,27in FHD Monitor,1,149.99,2019-04-01 11:58:00,April,149.99,7429,726,606,2
181761,USB-C Charging Cable,2,11.95,2019-04-01 11:58:00,April,23.9,23555,2225,1907,15
180015,Bose SoundSport Headphones,1,99.99,2019-04-01 11:59:00,April,99.99,13236,1266,1180,7
183225,Lightning Charging Cable,1,14.95,2019-04-01 12:02:00,April,14.95,22841,2348,1846,12
181666,AA Batteries (4-pack),1,3.84,2019-04-01 12:05:00,April,3.84,27148,2769,2176,4
188166,Lightning Charging Cable,1,14.95,2019-04-01 12:06:00,April,14.95,22841,2348,1846,12
191850,Macbook Pro Laptop,1,1700.0,2019-04-01 12:06:00,April,1700.0,4645,447,371,13
179762,Bose SoundSport Headphones,1,99.99,2019-04-01 12:12:00,April,99.99,13236,1266,1180,7
193015,Lightning Charging Cable,1,14.95,2019-04-01 12:13:00,April,14.95,22841,2348,1846,12
179337,Wired Headphones,1,11.99,2019-04-01 12:15:00,April,11.99,20201,2033,1634,17
191245,Bose SoundSport Headphones,1,99.99,2019-04-01 12:18:00,April,99.99,13236,1266,1180,7
184190,Lightning Charging Cable,1,14.95,2019-04-01 12:21:00,April,14.95,22841,2348,1846,12
190874,AA Batteries (4-pack),2,3.84,2019-04-01 12:21:00,April,7.68,27148,2769,2176,4
179582,Lightning Charging Cable,1,14.95,2019-04-01 12:24:00,April,14.95,22841,2348,1846,12
190187,Macbook Pro Laptop,1,1700.0,2019-04-01 12:24:00,April,1700.0,4645,447,371,13
184718,AAA Batteries (4-pack),3,2.99,2019-04-01 12:30:00,April,8.97,30487,2895,2418,5
181824,Wired Headphones,1,11.99,2019-04-01 12:30:00,April,11.99,20201,2033,1634,17
180171,ThinkPad Laptop,1,999.99,2019-04-01 12:31:00,April,999.99,4054,386,338,14
183110,USB-C Charging Cable,1,11.95,2019-04-01 12:31:00,April,11.95,23555,2225,1907,15
181941,Wired Headphones,1,11.99,2019-04-01 12:32:00,April,11.99,20201,2033,1634,17
181941,Lightning Charging Cable,1,14.95,2019-04-01 12:32:00,April,14.95,22841,2348,1846,12
193409,Apple Airpods Headphones,1,150.0,2019-04-01 12:32:00,April,150.0,15383,1491,1300,6
193991,Bose SoundSport Headphones,1,99.99,2019-04-01 12:33:00,April,99.99,13236,1266,1180,7
191385,USB-C Charging Cable,1,11.95,2019-04-01 12:34:00,April,11.95,23555,2225,1907,15
190362,iPhone,1,700.0,2019-04-01 12:35:00,April,700.0,6732,683,529,18
180621,Flatscreen TV,1,300.0,2019-04-01 12:37:00,April,300.0,4724,453,352,8
177937,AA Batteries (4-pack),1,3.84,2019-04-01 12:39:00,April,3.84,27148,2769,2176,4
187745,Lightning Charging Cable,1,14.95,2019-04-01 12:42:00,April,14.95,22841,2348,1846,12
184701,AAA Batteries (4-pack),2,2.99,2019-04-01 12:42:00,April,5.98,30487,2895,2418,5
185859,Wired Headphones,1,11.99,2019-04-01 12:45:00,April,11.99,20201,2033,1634,17
192957,AA Batteries (4-pack),1,3.84,2019-04-01 12:45:00,April,3.84,27148,2769,2176,4
182101,USB-C Charging Cable,1,11.95,2019-04-01 12:45:00,April,11.95,23555,2225,1907,15
185530,AA Batteries (4-pack),1,3.84,2019-04-01 12:47:00,April,3.84,27148,2769,2176,4
189686,Wired Headphones,1,11.99,2019-04-01 12:50:00,April,11.99,20201,2033,1634,17
180192,Macbook Pro Laptop,1,1700.0,2019-04-01 12:55:00,April,1700.0,4645,447,371,13
179192,AAA Batteries (4-pack),3,2.99,2019-04-01 12:57:00,April,8.97,30487,2895,2418,5
176887,AAA Batteries (4-pack),1,2.99,2019-04-01 12:59:00,April,2.99,30487,2895,2418,5
184381,USB-C Charging Cable,1,11.95,2019-04-01 13:01:00,April,11.95,23555,2225,1907,15
191618,Bose SoundSport Headphones,1,99.99,2019-04-01 13:01:00,April,99.99,13236,1266,1180,7
189262,Wired Headphones,1,11.99,2019-04-01 13:02:00,April,11.99,20201,2033,1634,17
189262,Google Phone,1,600.0,2019-04-01 13:02:00,April,600.0,5440,568,456,9
181515,Wired Headphones,1,11.99,2019-04-01 13:03:00,April,11.99,20201,2033,1634,17
181515,Google Phone,1,600.0,2019-04-01 13:03:00,April,600.0,5440,568,456,9
180862,AA Batteries (4-pack),1,3.84,2019-04-01 13:06:00,April,3.84,27148,2769,2176,4
191146,Wired Headphones,1,11.99,2019-04-01 13:10:00,April,11.99,20201,2033,1634,17
182404,34in Ultrawide Monitor,1,379.99,2019-04-01 13:10:00,April,379.99,6076,640,511,3
188241,AAA Batteries (4-pack),3,2.99,2019-04-01 13:10:00,April,8.97,30487,2895,2418,5
190939,Wired Headphones,1,11.99,2019-04-01 13:11:00,April,11.99,20201,2033,1634,17
177072,iPhone,1,700.0,2019-04-01 13:11:00,April,700.0,6732,683,529,18
178384,Wired Headphones,2,11.99,2019-04-01 13:12:00,April,23.98,20201,2033,1634,17
181177,iPhone,1,700.0,2019-04-01 13:13:00,April,700.0,6732,683,529,18
181177,Lightning Charging Cable,1,14.95,2019-04-01 13:13:00,April,14.95,22841,2348,1846,12
181177,Vareebadd Phone,1,400.0,2019-04-01 13:13:00,April,400.0,2023,216,170,16
191020,AAA Batteries (4-pack),1,2.99,2019-04-01 13:13:00,April,2.99,30487,2895,2418,5
181017,Bose SoundSport Headphones,1,99.99,2019-04-01 13:14:00,April,99.99,13236,1266,1180,7
181304,AAA Batteries (4-pack),1,2.99,2019-04-01 13:14:00,April,2.99,30487,2895,2418,5
183748,AAA Batteries (4-pack),2,2.99,2019-04-01 13:16:00,April,5.98,30487,2895,2418,5
182967,Apple Airpods Headphones,1,150.0,2019-04-01 13:18:00,April,150.0,15383,1491,1300,6
193541,AAA Batteries (4-pack),2,2.99,2019-04-01 13:19:00,April,5.98,30487,2895,2418,5
192070,USB-C Charging Cable,1,11.95,2019-04-01 13:19:00,April,11.95,23555,2225,1907,15
182875,Bose SoundSport Headphones,1,99.99,2019-04-01 13:22:00,April,99.99,13236,1266,1180,7
181731,ThinkPad Laptop,1,999.99,2019-04-01 13:22:00,April,999.99,4054,386,338,14
183521,AA Batteries (4-pack),1,3.84,2019-04-01 13:22:00,April,3.84,27148,2769,2176,4
182124,Vareebadd Phone,1,400.0,2019-04-01 13:24:00,April,400.0,2023,216,170,16
194002,AAA Batteries (4-pack),1,2.99,2019-04-01 13:26:00,April,2.99,30487,2895,2418,5
177235,AA Batteries (4-pack),2,3.84,2019-04-01 13:27:00,April,7.68,27148,2769,2176,4
189685,27in 4K Gaming Monitor,1,389.99,2019-04-01 13:28:00,April,389.99,6134,556,473,1
187028,AA Batteries (4-pack),2,3.84,2019-04-01 13:31:00,April,7.68,27148,2769,2176,4
192161,AAA Batteries (4-pack),1,2.99,2019-04-01 13:32:00,April,2.99,30487,2895,2418,5
183699,27in 4K Gaming Monitor,1,389.99,2019-04-01 13:33:00,April,389.99,6134,556,473,1
190830,20in Monitor,1,109.99,2019-04-01 13:35:00,April,109.99,4058,387,319,0
177516,USB-C Charging Cable,1,11.95,2019-04-01 13:35:00,April,11.95,23555,2225,1907,15
189979,Apple Airpods Headphones,1,150.0,2019-04-01 13:35:00,April,150.0,15383,1491,1300,6
190162,Flatscreen TV,1,300.0,2019-04-01 13:37:00,April,300.0,4724,453,352,8
184560,Apple Airpods Headphones,1,150.0,2019-04-01 13:38:00,April,150.0,15383,1491,1300,6
178621,Apple Airpods Headphones,1,150.0,2019-04-01 13:43:00,April,150.0,15383,1491,1300,6
183820,Wired Headphones,1,11.99,2019-04-01 13:44:00,April,11.99,20201,2033,1634,17
183384,Bose SoundSport Headphones,1,99.99,2019-04-01 13:45:00,April,99.99,13236,1266,1180,7
184303,USB-C Charging Cable,1,11.95,2019-04-01 13:47:00,April,11.95,23555,2225,1907,15
187148,USB-C Charging Cable,2,11.95,2019-04-01 13:47:00,April,23.9,23555,2225,1907,15
190157,Apple Airpods Headphones,1,150.0,2019-04-01 13:48:00,April,150.0,15383,1491,1300,6
179714,USB-C Charging Cable,1,11.95,2019-04-01 13:48:00,April,11.95,23555,2225,1907,15
192708,Flatscreen TV,1,300.0,2019-04-01 13:51:00,April,300.0,4724,453,352,8
193633,Bose SoundSport Headphones,1,99.99,2019-04-01 13:51:00,April,99.99,13236,1266,1180,7
180843,AA Batteries (4-pack),3,3.84,2019-04-01 13:51:00,April,11.52,27148,2769,2176,4
192532,Apple Airpods Headphones,1,150.0,2019-04-01 13:54:00,April,150.0,15383,1491,1300,6
192575,AAA Batteries (4-pack),1,2.99,2019-04-01 13:57:00,April,2.99,30487,2895,2418,5
184048,Lightning Charging Cable,1,14.95,2019-04-01 13:59:00,April,14.95,22841,2348,1846,12
181447,Apple Airpods Headphones,1,150.0,2019-04-01 14:00:00,April,150.0,15383,1491,1300,6
178642,USB-C Charging Cable,1,11.95,2019-04-01 14:02:00,April,11.95,23555,2225,1907,15
180949,Macbook Pro Laptop,1,1700.0,2019-04-01 14:04:00,April,1700.0,4645,447,371,13
193227,Flatscreen TV,1,300.0,2019-04-01 14:05:00,April,300.0,4724,453,352,8
181396,Wired Headphones,1,11.99,2019-04-01 14:05:00,April,11.99,20201,2033,1634,17
189677,AAA Batteries (4-pack),1,2.99,2019-04-01 14:06:00,April,2.99,30487,2895,2418,5
179406,Google Phone,1,600.0,2019-04-01 14:06:00,April,600.0,5440,568,456,9
177681,AAA Batteries (4-pack),1,2.99,2019-04-01 14:07:00,April,2.99,30487,2895,2418,5
182121,Lightning Charging Cable,1,14.95,2019-04-01 14:07:00,April,14.95,22841,2348,1846,12
177681,Macbook Pro Laptop,1,1700.0,2019-04-01 14:07:00,April,1700.0,4645,447,371,13
188539,Bose SoundSport Headphones,1,99.99,2019-04-01 14:08:00,April,99.99,13236,1266,1180,7
188768,Lightning Charging Cable,1,14.95,2019-04-01 14:09:00,April,14.95,22841,2348,1846,12
187297,USB-C Charging Cable,1,11.95,2019-04-01 14:15:00,April,11.95,23555,2225,1907,15
188797,Lightning Charging Cable,1,14.95,2019-04-01 14:17:00,April,14.95,22841,2348,1846,12
191558,27in 4K Gaming Monitor,1,389.99,2019-04-01 14:19:00,April,389.99,6134,556,473,1
178863,34in Ultrawide Monitor,1,379.99,2019-04-01 14:21:00,April,379.99,6076,640,511,3
